city_name,city_code,age,sex,measurement_date,name,value,unit
Ipeiros,EL54,Less than 65 years,Males,2013,Chronic lower respiratory diseases,2.12,Rate
Ipeiros,EL54,Less than 65 years,Males,2014,Chronic lower respiratory diseases,1.6,Rate
Ipeiros,EL54,Less than 65 years,Males,2015,Chronic lower respiratory diseases,0.68,Rate
Ipeiros,EL54,Less than 65 years,Males,2016,Chronic lower respiratory diseases,0.67,Rate
Ipeiros,EL54,Less than 65 years,Males,2017,Chronic lower respiratory diseases,2.67,Rate
Ipeiros,EL54,Less than 65 years,Males,2018,Chronic lower respiratory diseases,1.33,Rate
Ipeiros,EL54,Less than 65 years,Males,2019,Chronic lower respiratory diseases,0.76,Rate
Ipeiros,EL54,Less than 65 years,Males,2020,Chronic lower respiratory diseases,1.3,Rate
Ipeiros,EL54,Less than 65 years,Males,2015,Asthma and status asthmaticus,0.0,Rate
Ipeiros,EL54,Total,Total,2013,All causes of death (A00-Y89) excluding S00-T98,878.31,Rate
Ipeiros,EL54,Total,Total,2014,All causes of death (A00-Y89) excluding S00-T98,818.31,Rate
Ipeiros,EL54,Total,Total,2015,All causes of death (A00-Y89) excluding S00-T98,872.67,Rate
Ipeiros,EL54,Total,Total,2016,All causes of death (A00-Y89) excluding S00-T98,817.82,Rate
Ipeiros,EL54,Total,Total,2017,All causes of death (A00-Y89) excluding S00-T98,824.22,Rate
Ipeiros,EL54,Total,Total,2018,All causes of death (A00-Y89) excluding S00-T98,790.56,Rate
Ipeiros,EL54,Total,Total,2019,All causes of death (A00-Y89) excluding S00-T98,798.26,Rate
Ipeiros,EL54,Total,Total,2020,All causes of death (A00-Y89) excluding S00-T98,815.04,Rate
Ipeiros,EL54,Total,Total,2013,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",15.69,Rate
Ipeiros,EL54,Total,Total,2014,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",13.41,Rate
Ipeiros,EL54,Total,Total,2015,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",16.02,Rate
Ipeiros,EL54,Total,Total,2016,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",13.84,Rate
Ipeiros,EL54,Total,Total,2017,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",14.89,Rate
Ipeiros,EL54,Total,Total,2018,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",14.95,Rate
Ipeiros,EL54,Total,Total,2019,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",12.85,Rate
Ipeiros,EL54,Total,Total,2020,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",16.89,Rate
Ipeiros,EL54,Total,Total,2013,"Malignant neoplasm of trachea, bronchus and lung",55.93,Rate
Ipeiros,EL54,Total,Total,2014,"Malignant neoplasm of trachea, bronchus and lung",56.29,Rate
Ipeiros,EL54,Total,Total,2015,"Malignant neoplasm of trachea, bronchus and lung",51.66,Rate
Ipeiros,EL54,Total,Total,2016,"Malignant neoplasm of trachea, bronchus and lung",49.73,Rate
Ipeiros,EL54,Total,Total,2017,"Malignant neoplasm of trachea, bronchus and lung",57.47,Rate
Ipeiros,EL54,Total,Total,2018,"Malignant neoplasm of trachea, bronchus and lung",49.92,Rate
Ipeiros,EL54,Total,Total,2019,"Malignant neoplasm of trachea, bronchus and lung",52.57,Rate
Ipeiros,EL54,Total,Total,2020,"Malignant neoplasm of trachea, bronchus and lung",50.91,Rate
Ipeiros,EL54,Total,Total,2013,Malignant melanoma of skin,1.24,Rate
Ipeiros,EL54,Total,Total,2014,Malignant melanoma of skin,1.64,Rate
Ipeiros,EL54,Total,Total,2015,Malignant melanoma of skin,4.18,Rate
Ipeiros,EL54,Total,Total,2016,Malignant melanoma of skin,1.22,Rate
Ipeiros,EL54,Total,Total,2017,Malignant melanoma of skin,1.35,Rate
Ipeiros,EL54,Total,Total,2018,Malignant melanoma of skin,1.08,Rate
Ipeiros,EL54,Total,Total,2019,Malignant melanoma of skin,1.16,Rate
Ipeiros,EL54,Total,Total,2020,Malignant melanoma of skin,1.16,Rate
Ipeiros,EL54,Total,Total,2013,Malignant neoplasm of breast,15.8,Rate
Ipeiros,EL54,Total,Total,2014,Malignant neoplasm of breast,14.49,Rate
Ipeiros,EL54,Total,Total,2015,Malignant neoplasm of breast,11.77,Rate
Ipeiros,EL54,Total,Total,2016,Malignant neoplasm of breast,15.33,Rate
Ipeiros,EL54,Total,Total,2017,Malignant neoplasm of breast,11.16,Rate
Ipeiros,EL54,Total,Total,2018,Malignant neoplasm of breast,15.26,Rate
Ipeiros,EL54,Total,Total,2019,Malignant neoplasm of breast,15.35,Rate
Ipeiros,EL54,Total,Total,2020,Malignant neoplasm of breast,13.93,Rate
Ipeiros,EL54,Total,Total,2013,Diabetes mellitus,9.91,Rate
Ipeiros,EL54,Total,Total,2014,Diabetes mellitus,9.81,Rate
Ipeiros,EL54,Total,Total,2015,Diabetes mellitus,10.16,Rate
Ipeiros,EL54,Total,Total,2016,Diabetes mellitus,8.71,Rate
Ipeiros,EL54,Total,Total,2017,Diabetes mellitus,12.38,Rate
Ipeiros,EL54,Total,Total,2018,Diabetes mellitus,12.4,Rate
Ipeiros,EL54,Total,Total,2019,Diabetes mellitus,10.56,Rate
Ipeiros,EL54,Total,Total,2020,Diabetes mellitus,12.19,Rate
Ipeiros,EL54,Total,Total,2013,Mental and behavioural disorders (F00-F99),0.94,Rate
Ipeiros,EL54,Total,Total,2014,Mental and behavioural disorders (F00-F99),3.08,Rate
Ipeiros,EL54,Total,Total,2015,Mental and behavioural disorders (F00-F99),6.53,Rate
Ipeiros,EL54,Total,Total,2016,Mental and behavioural disorders (F00-F99),8.96,Rate
Ipeiros,EL54,Total,Total,2017,Mental and behavioural disorders (F00-F99),8.59,Rate
Ipeiros,EL54,Total,Total,2018,Mental and behavioural disorders (F00-F99),11.15,Rate
Ipeiros,EL54,Total,Total,2019,Mental and behavioural disorders (F00-F99),7.97,Rate
Ipeiros,EL54,Total,Total,2020,Mental and behavioural disorders (F00-F99),12.73,Rate
Ipeiros,EL54,Total,Total,2013,Other mental and behavioural disorders (remainder of F00-F99),0.35,Rate
Ipeiros,EL54,Total,Total,2015,Other mental and behavioural disorders (remainder of F00-F99),1.1,Rate
Ipeiros,EL54,Total,Total,2016,Other mental and behavioural disorders (remainder of F00-F99),0.33,Rate
Ipeiros,EL54,Total,Total,2017,Other mental and behavioural disorders (remainder of F00-F99),0.54,Rate
Ipeiros,EL54,Total,Total,2018,Other mental and behavioural disorders (remainder of F00-F99),1.38,Rate
Ipeiros,EL54,Total,Total,2019,Other mental and behavioural disorders (remainder of F00-F99),0.51,Rate
Ipeiros,EL54,Total,Total,2020,Other mental and behavioural disorders (remainder of F00-F99),1.48,Rate
Ipeiros,EL54,Total,Total,2013,Other ischaemic heart diseases,39.81,Rate
Ipeiros,EL54,Total,Total,2014,Other ischaemic heart diseases,33.54,Rate
Ipeiros,EL54,Total,Total,2015,Other ischaemic heart diseases,37.41,Rate
Ipeiros,EL54,Total,Total,2016,Other ischaemic heart diseases,32.75,Rate
Ipeiros,EL54,Total,Total,2017,Other ischaemic heart diseases,41.56,Rate
Ipeiros,EL54,Total,Total,2018,Other ischaemic heart diseases,43.78,Rate
Ipeiros,EL54,Total,Total,2019,Other ischaemic heart diseases,45.51,Rate
Ipeiros,EL54,Total,Total,2020,Other ischaemic heart diseases,43.42,Rate
Ipeiros,EL54,Total,Total,2013,Acute myocardial infarction including subsequent myocardial infarction,40.28,Rate
Ipeiros,EL54,Total,Total,2014,Acute myocardial infarction including subsequent myocardial infarction,32.86,Rate
Ipeiros,EL54,Total,Total,2015,Acute myocardial infarction including subsequent myocardial infarction,34.66,Rate
Ipeiros,EL54,Total,Total,2016,Acute myocardial infarction including subsequent myocardial infarction,41.08,Rate
Ipeiros,EL54,Total,Total,2017,Acute myocardial infarction including subsequent myocardial infarction,35.14,Rate
Ipeiros,EL54,Total,Total,2018,Acute myocardial infarction including subsequent myocardial infarction,41.34,Rate
Ipeiros,EL54,Total,Total,2019,Acute myocardial infarction including subsequent myocardial infarction,36.91,Rate
Ipeiros,EL54,Total,Total,2020,Acute myocardial infarction including subsequent myocardial infarction,39.05,Rate
Ipeiros,EL54,Total,Total,2013,Cerebrovascular diseases,128.19,Rate
Ipeiros,EL54,Total,Total,2014,Cerebrovascular diseases,115.18,Rate
Ipeiros,EL54,Total,Total,2015,Cerebrovascular diseases,127.08,Rate
Ipeiros,EL54,Total,Total,2016,Cerebrovascular diseases,94.78,Rate
Ipeiros,EL54,Total,Total,2017,Cerebrovascular diseases,102.76,Rate
Ipeiros,EL54,Total,Total,2018,Cerebrovascular diseases,87.98,Rate
Ipeiros,EL54,Total,Total,2019,Cerebrovascular diseases,98.67,Rate
Ipeiros,EL54,Total,Total,2020,Cerebrovascular diseases,103.71,Rate
Ipeiros,EL54,Total,Total,2013,Chronic lower respiratory diseases,18.16,Rate
Ipeiros,EL54,Total,Total,2014,Chronic lower respiratory diseases,18.59,Rate
Ipeiros,EL54,Total,Total,2015,Chronic lower respiratory diseases,21.48,Rate
Ipeiros,EL54,Total,Total,2016,Chronic lower respiratory diseases,16.81,Rate
Ipeiros,EL54,Total,Total,2017,Chronic lower respiratory diseases,17.17,Rate
Ipeiros,EL54,Total,Total,2018,Chronic lower respiratory diseases,17.56,Rate
Ipeiros,EL54,Total,Total,2019,Chronic lower respiratory diseases,17.07,Rate
Ipeiros,EL54,Total,Total,2020,Chronic lower respiratory diseases,20.24,Rate
Ipeiros,EL54,Total,Total,2013,Asthma and status asthmaticus,0.29,Rate
Ipeiros,EL54,Total,Total,2014,Asthma and status asthmaticus,0.17,Rate
Ipeiros,EL54,Total,Total,2015,Asthma and status asthmaticus,0.34,Rate
Ipeiros,EL54,Total,Total,2016,Asthma and status asthmaticus,0.34,Rate
Ipeiros,EL54,Total,Total,2018,Asthma and status asthmaticus,0.16,Rate
Ipeiros,EL54,65 years or over,Total,2013,All causes of death (A00-Y89) excluding S00-T98,3750.29,Rate
Ipeiros,EL54,65 years or over,Total,2014,All causes of death (A00-Y89) excluding S00-T98,3574.2,Rate
Ipeiros,EL54,65 years or over,Total,2015,All causes of death (A00-Y89) excluding S00-T98,3806.5,Rate
Ipeiros,EL54,65 years or over,Total,2016,All causes of death (A00-Y89) excluding S00-T98,3542.77,Rate
Ipeiros,EL54,65 years or over,Total,2017,All causes of death (A00-Y89) excluding S00-T98,3617.3,Rate
Ipeiros,EL54,65 years or over,Total,2018,All causes of death (A00-Y89) excluding S00-T98,3406.54,Rate
Ipeiros,EL54,65 years or over,Total,2019,All causes of death (A00-Y89) excluding S00-T98,3527.75,Rate
Ipeiros,EL54,65 years or over,Total,2020,All causes of death (A00-Y89) excluding S00-T98,3592.62,Rate
Ipeiros,EL54,65 years or over,Total,2013,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",65.1,Rate
Ipeiros,EL54,65 years or over,Total,2014,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",49.48,Rate
Ipeiros,EL54,65 years or over,Total,2015,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",60.06,Rate
Ipeiros,EL54,65 years or over,Total,2016,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",51.43,Rate
Ipeiros,EL54,65 years or over,Total,2017,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",62.88,Rate
Ipeiros,EL54,65 years or over,Total,2018,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",59.25,Rate
Ipeiros,EL54,65 years or over,Total,2019,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",42.67,Rate
Ipeiros,EL54,65 years or over,Total,2020,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",63.89,Rate
Ipeiros,EL54,65 years or over,Total,2013,"Malignant neoplasm of trachea, bronchus and lung",202.59,Rate
Ipeiros,EL54,65 years or over,Total,2014,"Malignant neoplasm of trachea, bronchus and lung",202.82,Rate
Ipeiros,EL54,65 years or over,Total,2015,"Malignant neoplasm of trachea, bronchus and lung",196.79,Rate
Ipeiros,EL54,65 years or over,Total,2016,"Malignant neoplasm of trachea, bronchus and lung",192.75,Rate
Ipeiros,EL54,65 years or over,Total,2017,"Malignant neoplasm of trachea, bronchus and lung",216.6,Rate
Ipeiros,EL54,65 years or over,Total,2018,"Malignant neoplasm of trachea, bronchus and lung",182.64,Rate
Ipeiros,EL54,65 years or over,Total,2019,"Malignant neoplasm of trachea, bronchus and lung",214.36,Rate
Ipeiros,EL54,65 years or over,Total,2020,"Malignant neoplasm of trachea, bronchus and lung",195.84,Rate
Ipeiros,EL54,65 years or over,Total,2013,Malignant melanoma of skin,2.08,Rate
Ipeiros,EL54,65 years or over,Total,2014,Malignant melanoma of skin,3.8,Rate
Ipeiros,EL54,65 years or over,Total,2015,Malignant melanoma of skin,9.05,Rate
Ipeiros,EL54,65 years or over,Total,2016,Malignant melanoma of skin,4.56,Rate
Ipeiros,EL54,65 years or over,Total,2017,Malignant melanoma of skin,3.87,Rate
Ipeiros,EL54,65 years or over,Total,2018,Malignant melanoma of skin,2.44,Rate
Ipeiros,EL54,65 years or over,Total,2019,Malignant melanoma of skin,4.26,Rate
Ipeiros,EL54,65 years or over,Total,2020,Malignant melanoma of skin,5.93,Rate
Ipeiros,EL54,65 years or over,Total,2013,Malignant neoplasm of breast,46.76,Rate
Ipeiros,EL54,65 years or over,Total,2014,Malignant neoplasm of breast,54.74,Rate
Ipeiros,EL54,65 years or over,Total,2015,Malignant neoplasm of breast,46.59,Rate
Ipeiros,EL54,65 years or over,Total,2016,Malignant neoplasm of breast,46.82,Rate
Ipeiros,EL54,65 years or over,Total,2017,Malignant neoplasm of breast,39.34,Rate
Ipeiros,EL54,65 years or over,Total,2018,Malignant neoplasm of breast,53.81,Rate
Ipeiros,EL54,65 years or over,Total,2019,Malignant neoplasm of breast,57.39,Rate
Ipeiros,EL54,65 years or over,Total,2020,Malignant neoplasm of breast,51.61,Rate
Ipeiros,EL54,65 years or over,Total,2013,Diabetes mellitus,43.49,Rate
Ipeiros,EL54,65 years or over,Total,2014,Diabetes mellitus,45.77,Rate
Ipeiros,EL54,65 years or over,Total,2015,Diabetes mellitus,52.08,Rate
Ipeiros,EL54,65 years or over,Total,2016,Diabetes mellitus,35.79,Rate
Ipeiros,EL54,65 years or over,Total,2017,Diabetes mellitus,57.31,Rate
Ipeiros,EL54,65 years or over,Total,2018,Diabetes mellitus,53.62,Rate
Ipeiros,EL54,65 years or over,Total,2019,Diabetes mellitus,48.55,Rate
Ipeiros,EL54,65 years or over,Total,2020,Diabetes mellitus,56.57,Rate
Ipeiros,EL54,65 years or over,Total,2013,Mental and behavioural disorders (F00-F99),3.05,Rate
Ipeiros,EL54,65 years or over,Total,2014,Mental and behavioural disorders (F00-F99),15.78,Rate
Ipeiros,EL54,65 years or over,Total,2015,Mental and behavioural disorders (F00-F99),26.0,Rate
Ipeiros,EL54,65 years or over,Total,2016,Mental and behavioural disorders (F00-F99),41.41,Rate
Ipeiros,EL54,65 years or over,Total,2017,Mental and behavioural disorders (F00-F99),39.82,Rate
Ipeiros,EL54,65 years or over,Total,2018,Mental and behavioural disorders (F00-F99),52.56,Rate
Ipeiros,EL54,65 years or over,Total,2019,Mental and behavioural disorders (F00-F99),39.54,Rate
Ipeiros,EL54,65 years or over,Total,2020,Mental and behavioural disorders (F00-F99),59.29,Rate
Ipeiros,EL54,65 years or over,Total,2013,Other mental and behavioural disorders (remainder of F00-F99),0.0,Rate
Ipeiros,EL54,65 years or over,Total,2015,Other mental and behavioural disorders (remainder of F00-F99),2.69,Rate
Ipeiros,EL54,65 years or over,Total,2016,Other mental and behavioural disorders (remainder of F00-F99),0.0,Rate
Ipeiros,EL54,65 years or over,Total,2017,Other mental and behavioural disorders (remainder of F00-F99),1.28,Rate
Ipeiros,EL54,65 years or over,Total,2018,Other mental and behavioural disorders (remainder of F00-F99),3.84,Rate
Ipeiros,EL54,65 years or over,Total,2019,Other mental and behavioural disorders (remainder of F00-F99),1.26,Rate
Ipeiros,EL54,65 years or over,Total,2020,Other mental and behavioural disorders (remainder of F00-F99),2.93,Rate
Ipeiros,EL54,65 years or over,Total,2013,Other ischaemic heart diseases,144.79,Rate
Ipeiros,EL54,65 years or over,Total,2014,Other ischaemic heart diseases,155.36,Rate
Ipeiros,EL54,65 years or over,Total,2015,Other ischaemic heart diseases,160.88,Rate
Ipeiros,EL54,65 years or over,Total,2016,Other ischaemic heart diseases,134.53,Rate
Ipeiros,EL54,65 years or over,Total,2017,Other ischaemic heart diseases,178.5,Rate
Ipeiros,EL54,65 years or over,Total,2018,Other ischaemic heart diseases,197.6,Rate
Ipeiros,EL54,65 years or over,Total,2019,Other ischaemic heart diseases,203.5,Rate
Ipeiros,EL54,65 years or over,Total,2020,Other ischaemic heart diseases,190.21,Rate
Ipeiros,EL54,65 years or over,Total,2013,Acute myocardial infarction including subsequent myocardial infarction,139.3,Rate
Ipeiros,EL54,65 years or over,Total,2014,Acute myocardial infarction including subsequent myocardial infarction,119.56,Rate
Ipeiros,EL54,65 years or over,Total,2015,Acute myocardial infarction including subsequent myocardial infarction,128.76,Rate
Ipeiros,EL54,65 years or over,Total,2016,Acute myocardial infarction including subsequent myocardial infarction,153.25,Rate
Ipeiros,EL54,65 years or over,Total,2017,Acute myocardial infarction including subsequent myocardial infarction,128.92,Rate
Ipeiros,EL54,65 years or over,Total,2018,Acute myocardial infarction including subsequent myocardial infarction,160.34,Rate
Ipeiros,EL54,65 years or over,Total,2019,Acute myocardial infarction including subsequent myocardial infarction,141.21,Rate
Ipeiros,EL54,65 years or over,Total,2020,Acute myocardial infarction including subsequent myocardial infarction,150.01,Rate
Ipeiros,EL54,65 years or over,Total,2013,Cerebrovascular diseases,627.99,Rate
Ipeiros,EL54,65 years or over,Total,2014,Cerebrovascular diseases,558.79,Rate
Ipeiros,EL54,65 years or over,Total,2015,Cerebrovascular diseases,602.64,Rate
Ipeiros,EL54,65 years or over,Total,2016,Cerebrovascular diseases,464.28,Rate
Ipeiros,EL54,65 years or over,Total,2017,Cerebrovascular diseases,504.23,Rate
Ipeiros,EL54,65 years or over,Total,2018,Cerebrovascular diseases,418.51,Rate
Ipeiros,EL54,65 years or over,Total,2019,Cerebrovascular diseases,485.65,Rate
Ipeiros,EL54,65 years or over,Total,2020,Cerebrovascular diseases,506.35,Rate
Ipeiros,EL54,65 years or over,Total,2013,Chronic lower respiratory diseases,88.75,Rate
Ipeiros,EL54,65 years or over,Total,2014,Chronic lower respiratory diseases,92.07,Rate
Ipeiros,EL54,65 years or over,Total,2015,Chronic lower respiratory diseases,107.24,Rate
Ipeiros,EL54,65 years or over,Total,2016,Chronic lower respiratory diseases,83.48,Rate
Ipeiros,EL54,65 years or over,Total,2017,Chronic lower respiratory diseases,82.59,Rate
Ipeiros,EL54,65 years or over,Total,2018,Chronic lower respiratory diseases,85.69,Rate
Ipeiros,EL54,65 years or over,Total,2019,Chronic lower respiratory diseases,85.99,Rate
Ipeiros,EL54,65 years or over,Total,2020,Chronic lower respiratory diseases,99.55,Rate
Ipeiros,EL54,65 years or over,Total,2013,Asthma and status asthmaticus,1.51,Rate
Ipeiros,EL54,65 years or over,Total,2014,Asthma and status asthmaticus,0.89,Rate
Ipeiros,EL54,65 years or over,Total,2015,Asthma and status asthmaticus,1.76,Rate
Ipeiros,EL54,65 years or over,Total,2016,Asthma and status asthmaticus,1.72,Rate
Ipeiros,EL54,65 years or over,Total,2018,Asthma and status asthmaticus,0.84,Rate
Ipeiros,EL54,Less than 65 years,Total,2013,All causes of death (A00-Y89) excluding S00-T98,182.61,Rate
Ipeiros,EL54,Less than 65 years,Total,2014,All causes of death (A00-Y89) excluding S00-T98,150.74,Rate
