Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting)
"Germany","NET.DE_ST","Torsten Bayer","DEST092","Wittenberg/Dessauer Strasse","SPO.DE_DEST092_PM1_dataGroup2","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","20.575","ug/m3","97.99","1","Traffic","Urban","12.5983","51.8675","73.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DEST092&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_HE","Diana Rose","DEHE051","Wasserkuppe","SPO.DE_DEHE051_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","7.629","ug/m3","77.66","3","Background","Rural","9.9359","50.4977","931.0","","","","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","11/05/2023 20:43:57",""
"Germany","NET.DE_HE","Diana Rose","DEHE058","Fulda-Mitte","SPO.DE_DEHE058_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2015","18.922","ug/m3","99.14","1","Background","Urban","9.6822","50.5493","272.0","Fulda                                                                           ","DE065C1                                           ","68635","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2015&Year_to=2015&Station=STA.DE_DEHE058&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_HE","Diana Rose","DEHE043","Riedstadt","SPO.DE_DEHE043_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2017","17.172","ug/m3","98.79","1","Background","Rural","8.5168","49.8252","87.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2017&Year_to=2017&Station=STA.DE_DEHE043&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_NW","Dr. Steffen Freitag","DENW022","Gelsenkirchen-Bismarck","SPO.DE_DENW022_PM1_dataGroup3","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2017","20.238","ug/m3","65.61","1","Background","Suburban","7.1019","51.5336","30.0","Gelsenkirchen                                                                   ","DE503C1                                           ","259645","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2017&Year_to=2017&Station=STA.DE_DENW022&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BY","Susanne Schmid","DEBY006","Augsburg/Königsplatz","SPO.DE_DEBY006_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2016","20.852","ug/m3","99.70","1","Traffic","Urban","10.8950","48.3646","492.0","Augsburg                                                                        ","DE033C1                                           ","296582","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2016&Year_to=2016&Station=STA.DE_DEBY006&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_SL","Ingrid Zell","DESL003","Dillingen City","SPO.DE_DESL003_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2021","15.153","ug/m3","99.33","1","Industrial","Urban","6.7335","49.3579","185.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2021&Year_to=2021&Station=STA.DE_DESL003&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW118","Stuttgart Am Neckartor","SPO.DE_DEBW118_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2022","20.474","ug/m3","99.80","3","Traffic","Urban","9.1910","48.7881","239.0","Stuttgart                                                                       ","DE007C1                                           ","635911","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","11/05/2023 20:43:57",""
"Germany","NET.DE_BB","Hannes Brauer","DEBB075","Potsdam, Groß Glienicke","SPO.DE_DEBB075_PM1_dataGroup2","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2018","17.780","ug/m3","32.39","1","Background","Suburban","13.1237","52.4842","39.0","Potsdam                                                                         ","DE041C1                                           ","180334","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2018&Year_to=2018&Station=STA.DE_DEBB075&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_NI","Andreas Hainsch","DENI070","Salzgitter-Drütte","SPO.DE_DENI070_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2020","13.828","ug/m3","98.43","1","Industrial","Rural","10.4559","52.1537","93.0","Salzgitter                                                                      ","DE536C1                                           ","104291","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA.DE_DENI070&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BB","Hannes Brauer","DEBB099","Herzfelde, Hauptstr.","SPO.DE_DEBB099_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2015","24.327","ug/m3","30.29","1","Traffic","Suburban","13.8483","52.4819","53.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2015&Year_to=2015&Station=STA.DE_DEBB099&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_SN","Martina Strakova","DESN084","Dresden-Bergstr.","SPO.DE_DESN084_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","19.183","ug/m3","97.40","1","Traffic","Urban","13.7316","51.0263","150.0","Dresden                                                                         ","DE009C1                                           ","556780","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DESN084&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BB","Hannes Brauer","DEBB092","Frankfurt (Oder)","SPO.DE_DEBB092_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2015","20.964","ug/m3","71.23","1","Background","Suburban","14.5260","52.3347","74.0","Frankfurt (Oder)                                                                ","DE029C1                                           ","57751","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2015&Year_to=2015&Station=STA.DE_DEBB092&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_SN","Martina Strakova","DESN092","Dresden-Winckelmannstr.","SPO.DE_DESN092_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2015","19.424","ug/m3","89.09","1","Background","Urban","13.7302","51.0361","112.0","Dresden                                                                         ","DE009C1                                           ","556780","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2015&Year_to=2015&Station=STA.DE_DESN092&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_NW","Dr. Steffen Freitag","DENW200","Bielefeld Detmolder Straße","SPO.DE_DENW200_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","22.537","ug/m3","99.19","1","Traffic","Urban","8.5528","52.0056","137.0","Bielefeld                                                                       ","DE017C1                                           ","334195","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DENW200&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BE","Dr. Katja Grunnow","DEBE063","Berlin Silbersteinstraße","SPO.DE_DEBE063_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","24.942","ug/m3","77.75","3","Traffic","Urban","13.4417","52.4675","40.0","Berlin                                                                          ","DE001C1                                           ","3669491","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","11/05/2023 20:43:57",""
"Germany","NET.DE_BB","Hannes Brauer","DEBB086","Blankenfelde-Mahlow","SPO.DE_DEBB086_PM1_dataGroup2","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2020","17.821","ug/m3","99.73","1","Background","Suburban","13.4243","52.3497","43.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA.DE_DEBB086&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_HE","Diana Rose","DEHE112","Wiesbaden Schiersteiner Straße","SPO.DE_DEHE112_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2017","19.622","ug/m3","98.81","1","Traffic","Urban","8.2289","50.0721","140.0","Wiesbaden                                                                       ","DE020C1                                           ","278474","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2017&Year_to=2017&Station=STA.DE_DEHE112&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_SL","Ingrid Zell","DESL010","Saarbrücken-Burbach","SPO.DE_DESL010_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2017","15.907","ug/m3","99.70","1","Background","Urban","6.9488","49.2442","211.0","Saarbrücken                                                                     ","DE040C1                                           ","180374","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2017&Year_to=2017&Station=STA.DE_DESL010&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW137","Tübingen Jesinger Hauptstraße","SPO.DE_DEBW137_PM1_dataGroup2","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2018","20.323","ug/m3","99.91","1","Traffic","Rural","8.9794","48.5264","355.0","Tübingen                                                                        ","DE050C1                                           ","91506","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2018&Year_to=2018&Station=STA.DE_DEBW137&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_HH","Anne Merike Fiedler","DEHH016","Hamburg Billbrook","SPO.DE_DEHH016_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","18.641","ug/m3","96.68","1","Industrial","Urban","10.0817","53.5290","5.0","Hamburg                                                                         ","DE002C1                                           ","1847253","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DEHH016&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_UB","Bryan Hellack","DEUB030","Neuglobsow","SPO.DE_DEUB030_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2020","12.286","ug/m3","96.58","1","Background","Rural","13.0317","53.1413","65.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA.DE_DEUB030&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_RP","Margit von Döhren","DERP060","Pirmasens-Innenstadt","SPO.DE_DERP060_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2022","13.739","ug/m3","99.01","3","Background","Urban","7.6146","49.1920","378.0","","","","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","11/05/2023 20:43:57",""
"Germany","NET.DE_NW","Dr. Steffen Freitag","DENW029","Hattingen-Blankenstein","SPO.DE_DENW029_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2016","17.137","ug/m3","98.99","1","Background","Suburban","7.2086","51.4030","95.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2016&Year_to=2016&Station=STA.DE_DENW029&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_ST","Torsten Bayer","DEST028","Zeitz","SPO.DE_DEST028_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2015","18.575","ug/m3","97.05","1","Background","Urban","12.1413","51.0546","156.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2015&Year_to=2015&Station=STA.DE_DEST028&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_SN","Martina Strakova","DESN076","Collmberg","SPO.DE_DESN076_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","13.010","ug/m3","98.96","1","Background","Rural","13.0094","51.3038","313.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DESN076&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_MV","Thomas Draheim","DEMV020","Rostock Am Strande","SPO.DE_DEMV020_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","22.647","ug/m3","99.50","1","Traffic","Urban","12.1420","54.0923","1.0","Rostock                                                                         ","DE043C1                                           ","209191","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DEMV020&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW136","Tübingen Mühlstraße","SPO.DE_DEBW136_PM1_dataGroup2","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2017","24.343","ug/m3","66.06","1","Traffic","Urban","9.0580","48.5202","340.0","Tübingen                                                                        ","DE050C1                                           ","91506","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2017&Year_to=2017&Station=STA.DE_DEBW136&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW136","Tübingen Mühlstraße","SPO.DE_DEBW136_PM1_dataGroup2","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2018","23.733","ug/m3","99.27","1","Traffic","Urban","9.0580","48.5202","340.0","Tübingen                                                                        ","DE050C1                                           ","91506","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2018&Year_to=2018&Station=STA.DE_DEBW136&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
